ID,COUNTRY_CODE,NAME,LOCATION_TYPE
9153055,IN,635204,Postal Code
9019794,US,55901,Postal Code
9126523,ID,Sungai Tabuk,District
9136989,MX,20372,Postal Code
9129508,MX,58863,Postal Code
9010699,US,29817,Postal Code
9145736,IN,370040,Postal Code
9006940,US,18032,Postal Code
9177316,JP,243-0213,Postal Code
1000972,AT,Brand,City
9151494,IN,131301,Postal Code
9025883,US,72351,Postal Code
9071176,AU,3260,Postal Code
9107922,HU,7013,Postal Code
9041591,DE,94166,Postal Code
9116061,DE,04539,Postal Code
1013742,US,Dunnigan,City
9172633,JP,044-0000,Postal Code
1013288,US,McCrory,City
9063387,NL,Bussum,Municipality
1031886,BR,Para de Minas,City
9118942,NZ,2578,Postal Code
9132579,MX,80526,Postal Code
9009789,US,27845,Postal Code
9171271,JP,079-2201,Postal Code
9053030,US,University Park,City
9172187,JP,861-5273,Postal Code
9068872,DE,99198,Postal Code
9073245,PE,El Collao Province,Province
9135345,MX,76904,Postal Code
9124121,ID,Limboro,District
9057237,US,Yuma County,County
9162119,JP,085-0232,Postal Code
9030171,US,85536,Postal Code
9110746,FR,46260,Postal Code
200687,US,"Minot-Bismarck-Dickinson(Williston), ND",DMA Region
9030058,US,85237,Postal Code
9009745,US,27701,Postal Code
9172505,JP,741-0092,Postal Code
9124612,ID,Gunungsari,District
1023285,US,Poughkeepsie,City
9140275,MX,74635,Postal Code
9141899,MX,66633,Postal Code
9021923,US,61265,Postal Code
9126603,ID,Nunbena,District
9106223,HU,9131,Postal Code
9175368,JP,963-4541,Postal Code
9142323,MX,58523,Postal Code
9121009,ID,25651,Postal Code
1016574,US,Ingleside,City
9132522,MX,87938,Postal Code
9102805,NL,4491,Postal Code
9066349,MY,Rizab Melayu Sungai Kuyoh,Neighborhood
9146096,IN,413222,Postal Code
9132081,MX,35911,Postal Code
9168001,JP,509-7322,Postal Code
9123041,ID,Sausu,District
9025733,US,72006,Postal Code
9119561,ID,57563,Postal Code
1030755,KR,Muju-gun,City
1016867,US,St. Clair County,County
1015228,US,Wellborn,City
9002823,US,04779,Postal Code
9021814,US,60961,Postal Code
9029274,US,82322,Postal Code
9118827,NZ,7986,Postal Code
9065375,MY,Air Kuning,City
9119936,ID,22263,Postal Code
9145453,IN,328030,Postal Code
1022253,US,McAfee,Neighborhood
9051809,US,Davis,City
9174712,JP,673-1415,Postal Code
9118480,NZ,4586,Postal Code
9026834,US,75074,Postal Code
1024583,US,Turner,City
9025929,US,72433,Postal Code
9011752,US,32726,Postal Code
9168440,JP,899-0407,Postal Code
1024542,US,Port Orford,City
9051737,US,Citrus Springs,City
9106748,HU,6090,Postal Code
9062884,CZ,128 00,Postal Code
1002127,CA,Truro,City
9041896,DE,72250,Postal Code
9009222,US,25654,Postal Code
9030101,US,85303,Postal Code
9101830,BR,75104,Postal Code
9122874,ID,Sungayang,District
9170147,JP,377-1303,Postal Code
9128341,ID,Topoyo,District
9023036,US,63638,Postal Code
9144936,IN,262528,Postal Code
9119874,ID,92414,Postal Code
9033135,US,97623,Postal Code
1003446,CN,Wuhu,City
9106616,HU,3811,Postal Code
9000904,CA,M1S,Postal Code
9171548,JP,389-1302,Postal Code
9146697,IN,473249,Postal Code
9117572,DE,57581,Postal Code
9177966,JP,897-0203,Postal Code
9111184,FR,50120,Postal Code
9100907,BR,25230,Postal Code
9057780,US,Page County,County
9075124,RU,Novoivanovskoye,City
9114441,DE,89197,Postal Code
20436,ID,Bali,Province
9004669,US,12120,Postal Code
1016659,US,Maryville,City
9004769,US,12428,Postal Code
1031100,PL,Pruszkow,City
9019324,US,54741,Postal Code
9068955,AU,4659,Postal Code
9072730,MY,Ayer Hitam,City
1008243,IT,Albavilla,City
9071566,AU,3517,Postal Code
9131778,MX,35894,Postal Code
9115413,DE,95364,Postal Code
9101410,BR,55294,Postal Code
1027760,US,Spokane,City
9106652,HU,6452,Postal Code
9017603,US,49707,Postal Code
9076079,DO,Mao,City
1026501,US,Jacksboro,City
9068440,DE,97359,Postal Code
9006331,US,16228,Postal Code
9010303,US,28759,Postal Code
9116676,DE,23628,Postal Code
9170728,JP,758-0303,Postal Code
9103811,NL,9418,Postal Code
9101336,BR,45601,Postal Code
9173181,JP,866-0201,Postal Code
9147307,IN,516484,Postal Code
9123399,ID,Kedondong,District
9021544,US,60173,Postal Code
9300841,IN,391240,Postal Code
1003471,CN,Xinyu,City
9008481,US,23301,Postal Code
9174583,JP,776-0014,Postal Code
1008502,IT,Vaprio d'Adda,City
9180547,IN,516444,Postal Code
9103968,NL,9784,Postal Code
9042091,DE,91717,Postal Code
9177264,JP,671-4114,Postal Code
9166213,JP,321-3316,Postal Code
9133049,MX,50315,Postal Code
1002688,CA,Saint-Victor,Municipality
9176017,JP,082-0003,Postal Code
9120864,ID,33351,Postal Code
9027307,US,76248,Postal Code
1028392,US,Oak Hill,City
9053739,US,78107,Postal Code
1017391,US,Americus,City
9116414,DE,19386,Postal Code
1005576,FI,Espoo,Municipality
9112270,FR,40090,Postal Code
9065120,NL,1948,Postal Code
9022602,None,62649,Postal Code
9298420,IN,Samaspur,City
9016462,US,47142,Postal Code
9025438,US,71061,Postal Code
9158606,JP,507-0046,Postal Code
1004663,DE,Ibbenburen,City
9065961,MY,Kampung Batu China,Neighborhood
9069974,HN,Colon Department,Department
1001736,BR,Guarulhos,City
1030622,CH,Grabs,City
9044412,DE,60314,Postal Code
9127590,ID,Biboki Anleu,District
9045026,GB,ME8,Postal Code
9153715,IN,853202,Postal Code
9147462,IN,530017,Postal Code
9069989,AL,Korce County,County
9076352,RS,Donji Stepos,City
1028962,ZA,Hazyview,City
9300292,IN,610106,Postal Code
9033289,US,98053,Postal Code
9018681,US,52760,Postal Code
9300859,IN,454001,Postal Code
9145721,IN,365435,Postal Code
9174629,JP,949-7101,Postal Code
9157096,JP,789-1935,Postal Code
1031118,PL,Sokolow Podlaski,City
9013787,US,38759,Postal Code
1023238,US,Owego,City
1021642,US,Diller,City
9167190,JP,861-8031,Postal Code
9105425,HU,6755,Postal Code
9134484,MX,80520,Postal Code
9161897,JP,031-0813,Postal Code
9108837,FR,24630,Postal Code
9012413,US,34761,Postal Code
1029273,CO,Ayapel,City
9136930,MX,90568,Postal Code
1001898,CA,Gibsons,City
9047057,ES,Albacete,Province
9119813,ID,52471,Postal Code
9076577,LK,Kataragama,City
9130792,MX,82835,Postal Code
9076115,PE,Carhuamayo,City
9070545,AU,6011,Postal Code
9001859,US,01730,Postal Code
9033400,US,98282,Postal Code
9028052,US,78211,Postal Code
9175666,JP,709-0213,Postal Code
9041053,AR,Gregorio de Laferrere,City
200619,US,"Springfield, MO",DMA Region
9041120,GB,Oxfordshire,County
9299632,IN,Guthalu,City
9055659,FR,54800,Postal Code
9044053,DE,59065,Postal Code
9162858,JP,078-4142,Postal Code
1018859,US,Frenchville,City
1019679,US,Albany,City
1004711,DE,Oelde,City
9144268,IN,175032,Postal Code
9067728,ID,Tanjung Priok,District
9032044,US,94583,Postal Code
1018832,US,Dixfield,Neighborhood
9135852,MX,35684,Postal Code
9109781,FR,21290,Postal Code
9127604,ID,Siak,District
9162526,JP,037-0201,Postal Code
21139,US,Connecticut,State
9069910,MD,Stefan Voda District,District
9049662,FR,Honfleur,City
1004567,DE,Verden,City
9150818,IN,798621,Postal Code
9148359,IN,609117,Postal Code
9028910,US,80547,Postal Code
9301802,IN,424002,Postal Code
9146953,IN,495661,Postal Code
1018865,US,Garland,City
9012429,US,34951,Postal Code
9139083,MX,82313,Postal Code
9179107,IN,136119,Postal Code
9014834,US,42722,Postal Code
9074365,ID,Cigombong,City
9014204,US,40119,Postal Code
9115712,DE,97289,Postal Code
9298451,IN,Khagaria,City
9046798,GB,TS20,Postal Code
9053212,US,Worthington,City
9076745,SA,Al Sanabel,District
9063033,HU,1028,Postal Code
9137578,MX,36267,Postal Code
9153629,IN,828127,Postal Code
9118819,NZ,7776,Postal Code
1020071,US,Sherburn,City
9139493,MX,74893,Postal Code
9126473,ID,Togo Binongko,District
9177000,JP,068-1211,Postal Code
9044047,DE,58730,Postal Code
9070986,AU,5253,Postal Code
1031597,BR,Cristalina,City
1013965,US,Los Molinos,City
9131607,MX,55630,Postal Code
9054940,FR,06130,Postal Code
9151158,IN,833217,Postal Code
9065599,MY,Kampung Moring,Neighborhood
9019430,US,54940,Postal Code
1008117,IT,Presezzo,City
9060549,US,Central High Historic District,Neighborhood
9031705,US,93286,Postal Code
9175470,JP,729-6716,Postal Code
9002741,US,04607,Postal Code
9034045,US,99786,Postal Code
9150808,IN,797104,Postal Code
9117193,DE,34519,Postal Code
9121678,ID,68286,Postal Code
1024512,US,Merlin,City
9139214,MX,87915,Postal Code
9154857,IN,733207,Postal Code
9113576,DE,84189,Postal Code
200523,US,"Burlington, VT-Plattsburgh, NY",DMA Region
9169223,JP,505-0531,Postal Code
1017640,US,Saint Marys,City
9166916,JP,791-0222,Postal Code
9172456,JP,370-2626,Postal Code
9053067,US,Wakefield,City
9017379,US,49230,Postal Code
9127462,ID,Muara Kemumu,District
9166206,JP,671-2524,Postal Code
9130383,MX,97706,Postal Code
9031864,US,93722,Postal Code
1018895,US,Isle au Haut,City
9025519,US,71322,Postal Code
9029585,US,83656,Postal Code
9150105,IN,756134,Postal Code
9155446,JP,018-1401,Postal Code
9137567,MX,92974,Postal Code
9107631,HU,9756,Postal Code
1029620,NG,Gabarin,City
9055834,FR,61000,Postal Code
9014506,US,41501,Postal Code
9178444,JP,696-1224,Postal Code
9136722,MX,61613,Postal Code
9020513,US,57385,Postal Code
9169899,JP,028-3315,Postal Code
9122342,ID,Rengasdengklok,District
9168391,JP,517-0705,Postal Code
9054895,FR,01110,Postal Code
9111961,FR,62480,Postal Code
9139236,MX,34536,Postal Code
1031695,BR,Ipameri,City
9101647,BR,68509,Postal Code
1000721,AT,Gross-Enzersdorf,City
9047384,NO,Namsos Municipality,Municipality
1014958,US,Boca Grande,City
9179928,IN,574143,Postal Code
9176322,JP,601-0731,Postal Code
9125416,ID,Lilialy,District
9160387,JP,319-3512,Postal Code
9105898,HU,2519,Postal Code
9119844,ID,67382,Postal Code
9175873,JP,877-0302,Postal Code
9108286,FR,37310,Postal Code
9129376,US,Missouri's 4th Congressional District 2022 redistricting,Congressional District
9159517,JP,029-0602,Postal Code
9007138,US,18661,Postal Code
9026432,US,73754,Postal Code
9069432,LK,Rajagiriya,City
9065970,MY,Kampung Temiang,Neighborhood
1028695,ZA,Vorna Valley,Neighborhood
9171577,JP,708-0011,Postal Code
1023846,US,Mineral Ridge,City
9099998,BR,06843,Postal Code
9126984,ID,Kabandungan,District
9004709,US,12177,Postal Code
1023175,US,Mount Sinai,City
9124623,ID,Tiwu,District
9049684,FR,Jouy-le-Moutier,City
9156456,JP,879-0511,Postal Code
9111235,FR,08220,Postal Code
9110130,FR,31370,Postal Code
9002170,US,02769,Postal Code
9116660,DE,21382,Postal Code
1019839,US,Frazee,City
9050543,IT,Asiago,City
9071295,AU,3116,Postal Code
9171408,JP,709-0211,Postal Code
9163953,JP,949-7245,Postal Code
21059,TR,Bolu,Province
9108647,FR,29510,Postal Code
9048709,DE,Sankt Wendel,City
9066263,MY,Kampung Bukit Lanchung,Neighborhood
1018664,US,North Beach,City
9058699,US,Catron County,County
9014055,US,39564,Postal Code
9169787,JP,391-0216,Postal Code
9139631,MX,42348,Postal Code
1014529,US,Greeley,City
9058956,US,Erie County,County
9010803,US,30082,Postal Code
9005884,US,15090,Postal Code
9149967,IN,743339,Postal Code
9303580,IN,482020,Postal Code
9128023,ID,Weda,District
9178722,JP,990-0406,Postal Code
1009838,KR,Cheonan-si,City
9050685,IT,San Casciano In Val di Pesa,City
9168894,JP,515-1107,Postal Code
1006852,GB,Knutsford,City
9059627,None,Throckmorton County,County
1015330,US,Donalsonville,City
1001827,CA,Lloydminster,City
9156159,JP,633-0425,Postal Code
9014717,US,42232,Postal Code
9177604,JP,048-1543,Postal Code
9153736,IN,127308,Postal Code
9012814,US,36088,Postal Code
9030717,US,88351,Postal Code
1009765,JP,Kunisaki,City
9145003,IN,271208,Postal Code
9171779,JP,649-5132,Postal Code
1014779,US,New London,City
20034,AU,Australian Capital Territory,State
9030090,US,85284,Postal Code
9148225,IN,591248,Postal Code
9131734,MX,43444,Postal Code
1022456,US,Waldwick,City
9066473,MY,98150,Postal Code
9116793,DE,24407,Postal Code
9142862,MX,66604,Postal Code
9057686,US,Rush County,County
9146506,IN,444510,Postal Code
9113237,DE,15326,Postal Code
1027994,US,Greenville,Municipality
1013831,US,Grenada,City
9132482,MX,99754,Postal Code
9114423,DE,86505,Postal Code
9116846,DE,25776,Postal Code
9053321,JP,Kota,City
9148452,IN,621601,Postal Code
9002291,US,03102,Postal Code
9170321,JP,955-0107,Postal Code
1018181,US,Dover,Neighborhood
9127849,ID,Seram Utara Timur Seti,District
9117160,DE,34399,Postal Code
9140239,MX,71660,Postal Code
9059752,US,Madison County,County
9041696,DE,72401,Postal Code
9147630,IN,534320,Postal Code
9032852,US,97033,Postal Code
9125001,ID,Kwandang,District
9159279,JP,046-0121,Postal Code
9179040,JP,501-4515,Postal Code
9301497,IN,415517,Postal Code
9301486,IN,735102,Postal Code
9171817,JP,969-1101,Postal Code
9045320,GB,PL7,Postal Code
9108304,FR,30760,Postal Code
9057492,US,Franklin County,County
9162432,JP,028-3452,Postal Code
9007176,US,18853,Postal Code
9115092,DE,85139,Postal Code
1016351,US,Carrollton,City
9052284,US,Lakewood,City
9169845,JP,965-0826,Postal Code
9073330,PE,Santa Cruz Province,Province
9119742,ID,91922,Postal Code
9159338,JP,055-0106,Postal Code
9046914,GB,ML9,Postal Code
9063701,NL,6566,Postal Code
9157852,JP,034-0102,Postal Code
9067752,MR,Nouakchott,City
9138523,MX,63534,Postal Code
9071211,AU,3225,Postal Code
9052429,US,Middle Township,City
1010507,NL,Oisterwijk,City
9033257,US,98008,Postal Code
9143365,MX,09640,Postal Code
9031482,US,92418,Postal Code
9073858,MX,Teoloyucan,City
9112996,US,Indiana's 7th Congressional District 2022 redistricting,Congressional District
9070558,AU,6017,Postal Code
9118202,NZ,9273,Postal Code
9174539,JP,061-1366,Postal Code
9117861,ID,Jember Regency,Municipality
9017763,US,50002,Postal Code
9106451,HU,3965,Postal Code
9016063,US,46057,Postal Code
9102969,NL,6112,Postal Code
9058119,US,Frederick County,County
9144297,IN,176037,Postal Code
9149125,IN,678534,Postal Code
9111160,FR,87240,Postal Code
9144194,IN,172105,Postal Code
9049238,ES,Vilassar de Dalt,City
1001546,BR,Sao Mateus,City
9061766,IN,380050,Postal Code
1020711,US,Carrollton,City
1007376,GB,Muir,City
9135765,MX,67463,Postal Code
9051985,US,Franconia,City
9031504,US,92555,Postal Code
9131656,MX,87263,Postal Code
1010759,NL,Stellendam,City
9014052,US,39561,Postal Code
9137663,MX,58948,Postal Code
9005323,US,13640,Postal Code
9169305,JP,789-1225,Postal Code
9148691,IN,629153,Postal Code
9164367,JP,509-6131,Postal Code
9124826,ID,Merapi Timur,District
9059651,US,Wise County,County
9012326,US,34420,Postal Code
9004171,US,10465,Postal Code
9069940,KH,Kampong Thom Province,Province
9120129,ID,79515,Postal Code
9122392,ID,Pinang Belapis,District
9003958,US,08618,Postal Code
9114035,DE,67714,Postal Code
9002241,US,02905,Postal Code
9006638,US,17074,Postal Code
9001038,CA,N3E,Postal Code
9046062,GB,HP6,Postal Code
9103548,NL,8621,Postal Code
9124306,ID,Camplong,District
9149295,IN,683108,Postal Code
9149501,IN,690102,Postal Code
9139970,MX,81810,Postal Code
1022028,US,Belvidere,City
9059140,US,Butler County,County
9171607,JP,885-1203,Postal Code
9101176,BR,35701,Postal Code
9141958,MX,40351,Postal Code
9022953,US,63433,Postal Code
9170910,JP,036-1342,Postal Code
9141697,MX,35485,Postal Code
9120353,ID,78557,Postal Code
9072931,MY,Mentakab,City
9144802,IN,243637,Postal Code
9026490,US,74014,Postal Code
9160612,JP,043-1351,Postal Code
1004117,DE,Bessenbach,City
9109795,FR,33860,Postal Code
1020617,US,Saint Joseph,City
1012695,SE,Solleftea,City
9051801,US,Cypress Gardens,City
9052540,US,North Haledon,City
9009519,US,26836,Postal Code
9027066,US,75650,Postal Code
9132484,MX,33655,Postal Code
9159344,JP,444-3515,Postal Code
1029741,NG,Ringim,City
9162659,JP,778-0204,Postal Code
9178952,JP,315-0103,Postal Code
9118285,NZ,3620,Postal Code
9050453,HU,Tarnok,City
9063125,NL,Vaals,Municipality
9002562,US,04084,Postal Code
9127354,ID,Paiton,District
9135588,MX,81855,Postal Code
9058502,US,Wright County,County
9051534,US,Ayer,City
9126335,ID,Muara Tembesi,District
9160310,JP,437-0213,Postal Code
1016358,US,Cerro Gordo,City
1009197,JP,Tochigi,City
9159882,JP,947-0211,Postal Code
9052983,US,Three Rivers,City
9027697,US,77355,Postal Code
9160478,JP,945-0215,Postal Code
9069257,AU,4025,Postal Code
9068978,AU,4053,Postal Code
9045731,GB,SP10,Postal Code
9302197,IN,221307,Postal Code
9056521,FR,92600,Postal Code
9114122,DE,75248,Postal Code
1029381,CO,Puerto Rico,City
9131075,MX,73012,Postal Code
9114200,DE,69439,Postal Code
9141342,MX,78474,Postal Code
9134434,MX,92616,Postal Code
9124370,ID,Johan Pahlawan,District
9024346,US,67505,Postal Code
9110414,FR,03220,Postal Code
9046500,GB,WA8,Postal Code
9022140,US,61728,Postal Code
9126988,ID,Motoling,District
9008698,US,24065,Postal Code
9303637,IN,281303,Postal Code
9154796,IN,686520,Postal Code
9016208,US,46374,Postal Code
1023656,US,Darke County,County
9122661,ID,Taraju,District
9010890,US,30240,Postal Code
9154352,IN,503308,Postal Code
9012209,US,33905,Postal Code
9164079,JP,089-3964,Postal Code
9021348,US,59752,Postal Code
9160527,JP,853-0011,Postal Code
9066412,MY,Bukit Gasing,Neighborhood
9300615,IN,Manarcadu,City
9000005,CA,A0H,Postal Code
9142471,MX,46019,Postal Code
9135313,MX,63450,Postal Code
9028417,US,79054,Postal Code
9010649,US,29673,Postal Code
9049849,FR,Marignier,City
9001834,US,01581,Postal Code
9013746,US,38652,Postal Code
9013408,US,37845,Postal Code
9009249,US,25839,Postal Code
9059004,US,Ross County,County
9019716,US,55615,Postal Code
9108162,FR,86190,Postal Code
9143970,IN,136131,Postal Code
9027497,US,76701,Postal Code
9072855,MY,Behrang Ulu,City
9144811,IN,244410,Postal Code
9031351,US,92128,Postal Code
9137245,MX,70347,Postal Code
9118543,NZ,5773,Postal Code
1031898,BR,Peruibe,City
9063676,NL,4271,Postal Code
9048178,DE,Bad Hindelang,City
9124138,ID,Rindingalo,District
9134635,MX,35464,Postal Code
9105762,HU,6098,Postal Code
1017780,US,Greenup,City
9144746,IN,232326,Postal Code
9055654,FR,54425,Postal Code
9145518,IN,333032,Postal Code
9047609,AT,Kuchl,City
1024465,US,Gleneden Beach,City
9076039,DO,Tamboril,City
1024906,US,Grantville,City
9017849,US,50131,Postal Code
9010722,US,29853,Postal Code
9121556,ID,46185,Postal Code
9125150,ID,Girimulyo,District
9049361,FR,Bonnieres-sur-Seine,City
9071953,AU,2911,Postal Code
9135728,MX,51783,Postal Code
9054217,US,45643,Postal Code
9068093,DE,65185,Postal Code
9148750,IN,631701,Postal Code
9168161,JP,043-0112,Postal Code
9004874,US,12580,Postal Code
9123687,ID,Pulau Hiri,District
9151689,IN,209720,Postal Code
9137978,MX,50410,Postal Code
9102985,NL,6171,Postal Code
9056346,FR,83250,Postal Code
9069263,AU,4170,Postal Code
9143283,MX,55679,Postal Code
9177318,JP,470-2216,Postal Code
9016928,US,48209,Postal Code
9126760,ID,Teluk Sebong,District
9171641,JP,919-0114,Postal Code
1015163,US,Panama City,City
9015110,US,43570,Postal Code
9158508,JP,381-3166,Postal Code
9160833,JP,277-0931,Postal Code
9028569,US,79520,Postal Code
9051193,NL,Velserbroek,City
1025678,US,Walterboro,City
9016740,US,47941,Postal Code
9059359,US,Knox County,County
9299145,IN,Parwanoo,City
9118630,None,5794,Postal Code
1017364,US,West Harrison,City
9167292,JP,099-1401,Postal Code
9176355,JP,028-0544,Postal Code
9148830,IN,636904,Postal Code
9161565,JP,519-2214,Postal Code
9029845,US,84531,Postal Code
1019633,US,Union City,City
1030936,AT,Ottensheim,City
9050934,NL,Hardinxveld-Giessendam,City
9010962,US,30354,Postal Code
9012218,US,33919,Postal Code
9021771,US,60805,Postal Code
9049783,FR,Les Mureaux,City
9131020,MX,99820,Postal Code
9167402,JP,089-3577,Postal Code
9121467,ID,69112,Postal Code
9150913,IN,804408,Postal Code
9141889,MX,29486,Postal Code
9131183,MX,68643,Postal Code
9303564,IN,834008,Postal Code
9101012,BR,28610,Postal Code
9180025,IN,713422,Postal Code
9140902,MX,70842,Postal Code
9013176,US,37185,Postal Code
9173373,JP,300-3544,Postal Code
1017599,US,Paola,City
9050360,GB,Comberton,City
1003779,CZ,Olomouc,City
9113855,DE,Saarlouis,District
9028494,US,79311,Postal Code
9042635,DE,92358,Postal Code
9067709,GR,Thesprotia,Region
9164624,JP,797-1431,Postal Code
9066935,PH,Balangkas,Neighborhood
9002280,US,03064,Postal Code
9127311,ID,Tekarang,District
9143959,IN,135133,Postal Code
9011117,US,30720,Postal Code
9158125,JP,692-0624,Postal Code
9006239,US,15949,Postal Code
9056099,FR,74120,Postal Code
9112186,FR,54670,Postal Code
1001985,CA,Brandon,City
1018234,US,Harvard,City
9041745,DE,79379,Postal Code
9149837,IN,731240,Postal Code
9033353,US,98221,Postal Code
9004630,US,12057,Postal Code
9005457,US,14030,Postal Code
9075955,TT,Eastern Tobago,Region
9113728,DE,77790,Postal Code
9120564,ID,68152,Postal Code
9160497,JP,789-1416,Postal Code
9031950,US,94116,Postal Code
9153843,None,209881,Postal Code
9051278,PL,Bolkow,City
9051295,PL,Kornik,City
9026678,US,74646,Postal Code
9077374,SE,Salem Municipality,Municipality
9006684,US,17223,Postal Code
9114345,DE,73495,Postal Code
9062338,SE,Tuve,District
1007388,GB,Ranfurly Castle Golf Club,City
9299041,IN,Baruipur,City
9161032,JP,384-0412,Postal Code
9119878,ID,57792,Postal Code
9008536,US,23455,Postal Code
1012987,US,Daphne,City
9148382,IN,609804,Postal Code
9003544,US,07103,Postal Code
1014285,US,Soledad,City
9040790,US,Virginia's 6th Congressional District 2012 redistricting,Congressional District
9168932,JP,679-2302,Postal Code
9159172,JP,680-1223,Postal Code
9077195,VE,Petare,District
9066054,MY,Taman Tasik Taiping,Neighborhood
9104154,CA,Stanbridge Station,Municipality
9047219,MX,Choix,Municipality
9303432,IN,517582,Postal Code
9110848,FR,21121,Postal Code
9162296,JP,019-1512,Postal Code
9040096,BE,Veurne,City
9161653,JP,299-0201,Postal Code
9150868,IN,802112,Postal Code
9025814,US,72126,Postal Code
9026400,US,73673,Postal Code
9066006,MY,Kampung Batu Sepuluh,Neighborhood
9026392,US,73661,Postal Code
1005165,DK,Nyborg,City
9300457,IN,247002,Postal Code
20806,PE,La Libertad,Region
9155761,JP,981-3501,Postal Code
9073916,MX,Tenango,City
1006507,GB,Beeston,City
9144988,IN,263658,Postal Code
9010243,US,28677,Postal Code
9118661,NZ,4479,Postal Code
9105302,CA,St. Joseph,Municipality
9133533,MX,90596,Postal Code
9045420,GB,HR6,Postal Code
9014766,US,42366,Postal Code
9116335,DE,23946,Postal Code
9158812,JP,876-1404,Postal Code
9031186,US,91405,Postal Code
9071744,AU,2153,Postal Code
9000033,CA,A5A,Postal Code
9011938,US,33166,Postal Code
9013111,US,37060,Postal Code
9032390,US,95546,Postal Code
9015378,US,44256,Postal Code
9115466,DE,95506,Postal Code
9138211,MX,98351,Postal Code
9067336,PH,Holy Spirit,Neighborhood
9160937,JP,078-2224,Postal Code
9149364,IN,686102,Postal Code
9040430,US,California's 34th Congressional District 2012 redistricting,Congressional District
9153902,IN,244715,Postal Code
1010490,NL,Hapert,City
9001322,CA,T2R,Postal Code
9066733,MY,54200,Postal Code
9135200,MX,76290,Postal Code
9170873,JP,061-3377,Postal Code
9163143,JP,506-1212,Postal Code
1012078,RU,Nadym,City
9122873,ID,Medan Selayang,District
9025854,US,72209,Postal Code
9154166,IN,415605,Postal Code
9118306,NZ,3119,Postal Code
9024449,US,67736,Postal Code
1031516,BR,Camanducaia,City
9124294,ID,Iniyandit,District
1013444,US,Mayer,City
9154494,IN,571463,Postal Code
9049809,FR,Lissieu,City
20874,PT,Lisbon,Region
9146121,IN,413532,Postal Code
1011151,PH,Batangas,City
1006399,FR,Gex,City
9027622,US,77047,Postal Code
9155221,JP,091-0017,Postal Code
1018766,US,Bar Mills,Neighborhood
9031392,US,92257,Postal Code
9155028,IN,798625,Postal Code
9019774,US,55785,Postal Code
1020272,US,Conway,City
9074924,RU,Alexandrovskaya,City
9120419,ID,26271,Postal Code
9170310,JP,998-0801,Postal Code
9157141,JP,187-0032,Postal Code
9164175,JP,969-1201,Postal Code
9140836,MX,74397,Postal Code
9067942,NL,Hezingen,City
9114374,DE,73333,Postal Code
9105814,HU,8125,Postal Code
9155410,JP,981-2145,Postal Code
9065369,MY,Kampung Seri Cheeding,City
9002769,US,04654,Postal Code
9025761,US,72041,Postal Code
9023355,US,64630,Postal Code
1020664,US,Walnut Grove,City
9029226,US,81655,Postal Code
9052752,US,Riverdale,City
9064955,NL,3776,Postal Code
9058645,US,Thurston County,County
9173312,JP,058-0202,Postal Code
9021913,US,61252,Postal Code
1016981,US,Anderson,City
9020598,US,57571,Postal Code
9047632,AU,Mount Eliza,City
9164146,JP,010-0401,Postal Code
9064592,NL,2566,Postal Code
9010955,US,30341,Postal Code
9051436,RU,Pushchino,City
9010824,US,30113,Postal Code
9029254,US,82212,Postal Code
9140600,MX,43183,Postal Code
9047727,BR,Catole do Rocha,City
9122603,ID,Ngusikan,District
9071856,AU,2206,Postal Code
9132121,MX,87890,Postal Code
9065489,MY,Georgetown,City Region
9106181,HU,3345,Postal Code
9060214,US,William & Mary,University
1004796,DE,Germersheim,City
9174476,JP,853-0312,Postal Code
9119279,ID,57452,Postal Code
9108396,FR,54114,Postal Code
9123352,ID,Selimbau,District
9077037,SA,Badr,District
9067878,NL,Alteveer,City
1015260,US,Ball Ground,City
9174687,JP,692-0622,Postal Code
9028982,US,80815,Postal Code
9303627,IN,509207,Postal Code
9101653,BR,68557,Postal Code
9301446,IN,755044,Postal Code
9120103,ID,13940,Postal Code
9128401,ID,Jogonalan,District
9151255,IN,843124,Postal Code
9113339,DE,01774,Postal Code
9019049,US,54110,Postal Code
9299676,IN,Balasore,City
9132947,MX,49667,Postal Code
9116342,DE,Nordwestmecklenburg,District
9114757,DE,86871,Postal Code
9302778,IN,382213,Postal Code
9118424,NZ,3983,Postal Code
9147360,IN,521211,Postal Code
9040152,DK,Praesto,City
9127810,ID,North Kaur,District
9007370,US,19403,Postal Code
9301509,IN,521245,Postal Code
9008033,US,21727,Postal Code
9018899,US,53549,Postal Code
9076245,BY,Kleiniki,City
1001058,BE,Malle,City
9030088,US,85282,Postal Code
1029283,CO,Campoalegre,City
9041011,AR,Los Cardales,City
9074841,TH,Nong Yao,City
9051949,US,Five Forks,City
9032808,US,96813,Postal Code
9030726,US,88415,Postal Code
9046132,GB,OX25,Postal Code
9168350,JP,769-0402,Postal Code
9302699,IN,517126,Postal Code
9298649,IN,Padur,City
9064009,NL,3235,Postal Code
9019444,US,54961,Postal Code
9153590,IN,814155,Postal Code
9175447,JP,033-0101,Postal Code
9125701,ID,Moramo Utara,District
9071569,AU,3518,Postal Code
1029709,NG,Mokwa,City
9133878,MX,40522,Postal Code
1019733,US,Bricelyn,City
9106927,HU,9371,Postal Code
1020419,US,King City,City
9113656,DE,83486,Postal Code
9055630,FR,51100,Postal Code
9003761,US,07950,Postal Code
9059040,US,Custer County,County
